2025-08-06,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,5978 6031 3168 6031 5978,6395 8316 4120 5012 2516
2025-08-06,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,5978 6031 3168 6031 5978,6395 8316 4120 5012 2516
2025-08-06,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,5978 6031 3168 6031 5978,6395 8316 4120 5012 2516
2025-08-06,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,,
2025-08-06,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,,
2025-08-06,/images/logo_damacai.gif,,5978/251,1st Prize 1528 | 2nd Prize 8282 | 3rd Prize 5310,,
2025-08-06,/images/logo_damacai.gif,,5978/251,1st Prize 1528 | 2nd Prize 8282 | 3rd Prize 5310,,
2025-08-06,/images/logo_magnum.gif,,268/25,3rd Prize 0563,,
2025-08-06,/images/logo_magnum.gif,,268/25,3rd Prize 0563,,
2025-08-06,/images/logo_gdlotto.jpg?granddragonlotto,,,1st Prize 7367 | 2nd Prize 9954 | 3rd Prize 5364,,
2025-08-06,/images/logo_gdlotto.jpg?granddragonlotto,,,1st Prize 7367 | 2nd Prize 9954 | 3rd Prize 5364,,
2025-08-06,,,53891,1st Prize 8079 | 2nd Prize 2929 | 3rd Prize 3834,,
2025-08-06,,,53891,1st Prize 8079 | 2nd Prize 2929 | 3rd Prize 3834,,
2025-08-07,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,5978 6031 3168 6031 5978,6395 8316 4120 5012 2516
2025-08-07,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,5978 6031 3168 6031 5978,6395 8316 4120 5012 2516
2025-08-07,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,5978 6031 3168 6031 5978,6395 8316 4120 5012 2516
2025-08-07,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,,
2025-08-07,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,,
2025-08-07,/images/logo_damacai.gif,,5978/251,1st Prize 1528 | 2nd Prize 8282 | 3rd Prize 5310,,
2025-08-07,/images/logo_damacai.gif,,5978/251,1st Prize 1528 | 2nd Prize 8282 | 3rd Prize 5310,,
2025-08-07,/images/logo_magnum.gif,,268/25,3rd Prize 0563,,
2025-08-07,/images/logo_magnum.gif,,268/25,3rd Prize 0563,,
2025-08-07,/images/logo_gdlotto.jpg?granddragonlotto,,,1st Prize 7367 | 2nd Prize 9954 | 3rd Prize 5364,,
2025-08-07,/images/logo_gdlotto.jpg?granddragonlotto,,,1st Prize 7367 | 2nd Prize 9954 | 3rd Prize 5364,,
2025-08-07,,,53891,1st Prize 8079 | 2nd Prize 2929 | 3rd Prize 3834,,
2025-08-07,,,53891,1st Prize 8079 | 2nd Prize 2929 | 3rd Prize 3834,,
2025-08-08,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,5978 6031 3168 6031 5978,6395 8316 4120 5012 2516
2025-08-08,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,5978 6031 3168 6031 5978,6395 8316 4120 5012 2516
2025-08-08,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,5978 6031 3168 6031 5978,6395 8316 4120 5012 2516
2025-08-08,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,,
2025-08-08,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,,
2025-08-08,/images/logo_damacai.gif,,5978/251,1st Prize 1528 | 2nd Prize 8282 | 3rd Prize 5310,,
2025-08-08,/images/logo_damacai.gif,,5978/251,1st Prize 1528 | 2nd Prize 8282 | 3rd Prize 5310,,
2025-08-08,/images/logo_magnum.gif,,268/25,3rd Prize 0563,,
2025-08-08,/images/logo_magnum.gif,,268/25,3rd Prize 0563,,
2025-08-08,/images/logo_gdlotto.jpg?granddragonlotto,,,1st Prize 7367 | 2nd Prize 9954 | 3rd Prize 5364,,
2025-08-08,/images/logo_gdlotto.jpg?granddragonlotto,,,1st Prize 7367 | 2nd Prize 9954 | 3rd Prize 5364,,
2025-08-08,,,53891,1st Prize 8079 | 2nd Prize 2929 | 3rd Prize 3834,,
2025-08-08,,,53891,1st Prize 8079 | 2nd Prize 2929 | 3rd Prize 3834,,
2025-08-09,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,5978 6031 3168 6031 5978,6395 8316 4120 5012 2516
2025-08-09,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,5978 6031 3168 6031 5978,6395 8316 4120 5012 2516
2025-08-09,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,5978 6031 3168 6031 5978,6395 8316 4120 5012 2516
2025-08-09,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,,
2025-08-09,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,,
2025-08-09,/images/logo_damacai.gif,,5978/251,1st Prize 1528 | 2nd Prize 8282 | 3rd Prize 5310,,
2025-08-09,/images/logo_damacai.gif,,5978/251,1st Prize 1528 | 2nd Prize 8282 | 3rd Prize 5310,,
2025-08-09,/images/logo_magnum.gif,,268/25,3rd Prize 0563,,
2025-08-09,/images/logo_magnum.gif,,268/25,3rd Prize 0563,,
2025-08-09,/images/logo_gdlotto.jpg?granddragonlotto,,,1st Prize 7367 | 2nd Prize 9954 | 3rd Prize 5364,,
2025-08-09,/images/logo_gdlotto.jpg?granddragonlotto,,,1st Prize 7367 | 2nd Prize 9954 | 3rd Prize 5364,,
2025-08-09,,,53891,1st Prize 8079 | 2nd Prize 2929 | 3rd Prize 3834,,
2025-08-09,,,53891,1st Prize 8079 | 2nd Prize 2929 | 3rd Prize 3834,,
2025-08-10,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,5978 6031 3168 6031 5978,6395 8316 4120 5012 2516
2025-08-10,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,5978 6031 3168 6031 5978,6395 8316 4120 5012 2516
2025-08-10,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,5978 6031 3168 6031 5978,6395 8316 4120 5012 2516
2025-08-10,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,,
2025-08-10,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,,
2025-08-10,/images/logo_damacai.gif,,5978/251,1st Prize 1528 | 2nd Prize 8282 | 3rd Prize 5310,,
2025-08-10,/images/logo_damacai.gif,,5978/251,1st Prize 1528 | 2nd Prize 8282 | 3rd Prize 5310,,
2025-08-10,/images/logo_magnum.gif,,268/25,3rd Prize 0563,,
2025-08-10,/images/logo_magnum.gif,,268/25,3rd Prize 0563,,
2025-08-10,/images/logo_gdlotto.jpg?granddragonlotto,,,1st Prize 7367 | 2nd Prize 9954 | 3rd Prize 5364,,
2025-08-10,/images/logo_gdlotto.jpg?granddragonlotto,,,1st Prize 7367 | 2nd Prize 9954 | 3rd Prize 5364,,
2025-08-10,,,53891,1st Prize 8079 | 2nd Prize 2929 | 3rd Prize 3834,,
2025-08-10,,,53891,1st Prize 8079 | 2nd Prize 2929 | 3rd Prize 3834,,
2025-08-11,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,5978 6031 3168 6031 5978,6395 8316 4120 5012 2516
2025-08-11,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,5978 6031 3168 6031 5978,6395 8316 4120 5012 2516
2025-08-11,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,5978 6031 3168 6031 5978,6395 8316 4120 5012 2516
2025-08-11,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,,
2025-08-11,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,,
2025-08-11,/images/logo_damacai.gif,,5978/251,1st Prize 1528 | 2nd Prize 8282 | 3rd Prize 5310,,
2025-08-11,/images/logo_damacai.gif,,5978/251,1st Prize 1528 | 2nd Prize 8282 | 3rd Prize 5310,,
2025-08-11,/images/logo_magnum.gif,,268/25,3rd Prize 0563,,
2025-08-11,/images/logo_magnum.gif,,268/25,3rd Prize 0563,,
2025-08-11,/images/logo_gdlotto.jpg?granddragonlotto,,,1st Prize 7367 | 2nd Prize 9954 | 3rd Prize 5364,,
2025-08-11,/images/logo_gdlotto.jpg?granddragonlotto,,,1st Prize 7367 | 2nd Prize 9954 | 3rd Prize 5364,,
2025-08-11,,,53891,1st Prize 8079 | 2nd Prize 2929 | 3rd Prize 3834,,
2025-08-11,,,53891,1st Prize 8079 | 2nd Prize 2929 | 3rd Prize 3834,,
2025-08-12,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,5978 6031 3168 6031 5978,6395 8316 4120 5012 2516
2025-08-12,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,5978 6031 3168 6031 5978,6395 8316 4120 5012 2516
2025-08-12,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,5978 6031 3168 6031 5978,6395 8316 4120 5012 2516
2025-08-12,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,,
2025-08-12,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,,
2025-08-12,/images/logo_damacai.gif,,5978/251,1st Prize 1528 | 2nd Prize 8282 | 3rd Prize 5310,,
2025-08-12,/images/logo_damacai.gif,,5978/251,1st Prize 1528 | 2nd Prize 8282 | 3rd Prize 5310,,
2025-08-12,/images/logo_magnum.gif,,268/25,3rd Prize 0563,,
2025-08-12,/images/logo_magnum.gif,,268/25,3rd Prize 0563,,
2025-08-12,/images/logo_gdlotto.jpg?granddragonlotto,,,1st Prize 7367 | 2nd Prize 9954 | 3rd Prize 5364,,
2025-08-12,/images/logo_gdlotto.jpg?granddragonlotto,,,1st Prize 7367 | 2nd Prize 9954 | 3rd Prize 5364,,
2025-08-12,,,53891,1st Prize 8079 | 2nd Prize 2929 | 3rd Prize 3834,,
2025-08-12,,,53891,1st Prize 8079 | 2nd Prize 2929 | 3rd Prize 3834,,
2025-08-13,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,5978 6031 3168 6031 5978,6395 8316 4120 5012 2516
2025-08-13,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,5978 6031 3168 6031 5978,6395 8316 4120 5012 2516
2025-08-13,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,5978 6031 3168 6031 5978,6395 8316 4120 5012 2516
2025-08-13,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,,
2025-08-13,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,,
2025-08-13,/images/logo_damacai.gif,,5978/251,1st Prize 1528 | 2nd Prize 8282 | 3rd Prize 5310,,
2025-08-13,/images/logo_damacai.gif,,5978/251,1st Prize 1528 | 2nd Prize 8282 | 3rd Prize 5310,,
2025-08-13,/images/logo_magnum.gif,,268/25,3rd Prize 0563,,
2025-08-13,/images/logo_magnum.gif,,268/25,3rd Prize 0563,,
2025-08-13,/images/logo_gdlotto.jpg?granddragonlotto,,,1st Prize 7367 | 2nd Prize 9954 | 3rd Prize 5364,,
2025-08-13,/images/logo_gdlotto.jpg?granddragonlotto,,,1st Prize 7367 | 2nd Prize 9954 | 3rd Prize 5364,,
2025-08-13,,,53891,1st Prize 8079 | 2nd Prize 2929 | 3rd Prize 3834,,
2025-08-13,,,53891,1st Prize 8079 | 2nd Prize 2929 | 3rd Prize 3834,,
2025-08-14,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,5978 6031 3168 6031 5978,6395 8316 4120 5012 2516
2025-08-14,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,5978 6031 3168 6031 5978,6395 8316 4120 5012 2516
2025-08-14,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,5978 6031 3168 6031 5978,6395 8316 4120 5012 2516
2025-08-14,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,,
2025-08-14,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,,
2025-08-14,/images/logo_damacai.gif,,5978/251,1st Prize 1528 | 2nd Prize 8282 | 3rd Prize 5310,,
2025-08-14,/images/logo_damacai.gif,,5978/251,1st Prize 1528 | 2nd Prize 8282 | 3rd Prize 5310,,
2025-08-14,/images/logo_magnum.gif,,268/25,3rd Prize 0563,,
2025-08-14,/images/logo_magnum.gif,,268/25,3rd Prize 0563,,
2025-08-14,/images/logo_gdlotto.jpg?granddragonlotto,,,1st Prize 7367 | 2nd Prize 9954 | 3rd Prize 5364,,
2025-08-14,/images/logo_gdlotto.jpg?granddragonlotto,,,1st Prize 7367 | 2nd Prize 9954 | 3rd Prize 5364,,
2025-08-14,,,53891,1st Prize 8079 | 2nd Prize 2929 | 3rd Prize 3834,,
2025-08-14,,,53891,1st Prize 8079 | 2nd Prize 2929 | 3rd Prize 3834,,
2025-08-15,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,5978 6031 3168 6031 5978,6395 8316 4120 5012 2516
2025-08-15,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,5978 6031 3168 6031 5978,6395 8316 4120 5012 2516
2025-08-15,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,5978 6031 3168 6031 5978,6395 8316 4120 5012 2516
2025-08-15,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,,
2025-08-15,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,,
2025-08-15,/images/logo_damacai.gif,,5978/251,1st Prize 1528 | 2nd Prize 8282 | 3rd Prize 5310,,
2025-08-15,/images/logo_damacai.gif,,5978/251,1st Prize 1528 | 2nd Prize 8282 | 3rd Prize 5310,,
2025-08-15,/images/logo_magnum.gif,,268/25,3rd Prize 0563,,
2025-08-15,/images/logo_magnum.gif,,268/25,3rd Prize 0563,,
2025-08-15,/images/logo_gdlotto.jpg?granddragonlotto,,,1st Prize 7367 | 2nd Prize 9954 | 3rd Prize 5364,,
2025-08-15,/images/logo_gdlotto.jpg?granddragonlotto,,,1st Prize 7367 | 2nd Prize 9954 | 3rd Prize 5364,,
2025-08-15,,,53891,1st Prize 8079 | 2nd Prize 2929 | 3rd Prize 3834,,
2025-08-15,,,53891,1st Prize 8079 | 2nd Prize 2929 | 3rd Prize 3834,,
2025-08-16,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,5978 6031 3168 6031 5978,6395 8316 4120 5012 2516
2025-08-16,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,5978 6031 3168 6031 5978,6395 8316 4120 5012 2516
2025-08-16,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,5978 6031 3168 6031 5978,6395 8316 4120 5012 2516
2025-08-16,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,,
2025-08-16,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,,
2025-08-16,/images/logo_damacai.gif,,5978/251,1st Prize 1528 | 2nd Prize 8282 | 3rd Prize 5310,,
2025-08-16,/images/logo_damacai.gif,,5978/251,1st Prize 1528 | 2nd Prize 8282 | 3rd Prize 5310,,
2025-08-16,/images/logo_magnum.gif,,268/25,3rd Prize 0563,,
2025-08-16,/images/logo_magnum.gif,,268/25,3rd Prize 0563,,
2025-08-16,/images/logo_gdlotto.jpg?granddragonlotto,,,1st Prize 7367 | 2nd Prize 9954 | 3rd Prize 5364,,
2025-08-16,/images/logo_gdlotto.jpg?granddragonlotto,,,1st Prize 7367 | 2nd Prize 9954 | 3rd Prize 5364,,
2025-08-16,,,53891,1st Prize 8079 | 2nd Prize 2929 | 3rd Prize 3834,,
2025-08-16,,,53891,1st Prize 8079 | 2nd Prize 2929 | 3rd Prize 3834,,
2025-08-17,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,5978 6031 3168 6031 5978,6395 8316 4120 5012 2516
2025-08-17,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,5978 6031 3168 6031 5978,6395 8316 4120 5012 2516
2025-08-17,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,5978 6031 3168 6031 5978,6395 8316 4120 5012 2516
2025-08-17,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,,
2025-08-17,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,,
2025-08-17,/images/logo_damacai.gif,,5978/251,1st Prize 1528 | 2nd Prize 8282 | 3rd Prize 5310,,
2025-08-17,/images/logo_damacai.gif,,5978/251,1st Prize 1528 | 2nd Prize 8282 | 3rd Prize 5310,,
2025-08-17,/images/logo_magnum.gif,,268/25,3rd Prize 0563,,
2025-08-17,/images/logo_magnum.gif,,268/25,3rd Prize 0563,,
2025-08-17,/images/logo_gdlotto.jpg?granddragonlotto,,,1st Prize 7367 | 2nd Prize 9954 | 3rd Prize 5364,,
2025-08-17,/images/logo_gdlotto.jpg?granddragonlotto,,,1st Prize 7367 | 2nd Prize 9954 | 3rd Prize 5364,,
2025-08-17,,,53891,1st Prize 8079 | 2nd Prize 2929 | 3rd Prize 3834,,
2025-08-17,,,53891,1st Prize 8079 | 2nd Prize 2929 | 3rd Prize 3834,,
2025-08-18,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,5978 6031 3168 6031 5978,6395 8316 4120 5012 2516
2025-08-18,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,5978 6031 3168 6031 5978,6395 8316 4120 5012 2516
2025-08-18,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,5978 6031 3168 6031 5978,6395 8316 4120 5012 2516
2025-08-18,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,,
2025-08-18,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,,
2025-08-18,/images/logo_damacai.gif,,5978/251,1st Prize 1528 | 2nd Prize 8282 | 3rd Prize 5310,,
2025-08-18,/images/logo_damacai.gif,,5978/251,1st Prize 1528 | 2nd Prize 8282 | 3rd Prize 5310,,
2025-08-18,/images/logo_magnum.gif,,268/25,3rd Prize 0563,,
2025-08-18,/images/logo_magnum.gif,,268/25,3rd Prize 0563,,
2025-08-18,/images/logo_gdlotto.jpg?granddragonlotto,,,1st Prize 7367 | 2nd Prize 9954 | 3rd Prize 5364,,
2025-08-18,/images/logo_gdlotto.jpg?granddragonlotto,,,1st Prize 7367 | 2nd Prize 9954 | 3rd Prize 5364,,
2025-08-18,,,53891,1st Prize 8079 | 2nd Prize 2929 | 3rd Prize 3834,,
2025-08-18,,,53891,1st Prize 8079 | 2nd Prize 2929 | 3rd Prize 3834,,
2025-08-19,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,5978 6031 3168 6031 5978,6395 8316 4120 5012 2516
2025-08-19,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,5978 6031 3168 6031 5978,6395 8316 4120 5012 2516
2025-08-19,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,5978 6031 3168 6031 5978,6395 8316 4120 5012 2516
2025-08-19,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,,
2025-08-19,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,,
2025-08-19,/images/logo_damacai.gif,,5978/251,1st Prize 1528 | 2nd Prize 8282 | 3rd Prize 5310,,
2025-08-19,/images/logo_damacai.gif,,5978/251,1st Prize 1528 | 2nd Prize 8282 | 3rd Prize 5310,,
2025-08-19,/images/logo_magnum.gif,,268/25,3rd Prize 0563,,
2025-08-19,/images/logo_magnum.gif,,268/25,3rd Prize 0563,,
2025-08-19,/images/logo_gdlotto.jpg?granddragonlotto,,,1st Prize 7367 | 2nd Prize 9954 | 3rd Prize 5364,,
2025-08-19,/images/logo_gdlotto.jpg?granddragonlotto,,,1st Prize 7367 | 2nd Prize 9954 | 3rd Prize 5364,,
2025-08-19,,,53891,1st Prize 8079 | 2nd Prize 2929 | 3rd Prize 3834,,
2025-08-19,,,53891,1st Prize 8079 | 2nd Prize 2929 | 3rd Prize 3834,,
2025-08-20,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,5978 6031 3168 6031 5978,6395 8316 4120 5012 2516
2025-08-20,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,5978 6031 3168 6031 5978,6395 8316 4120 5012 2516
2025-08-20,/images/logo_magnum.gif,,268/251,1st Prize 7805 | 2nd Prize 1063 | 3rd Prize 6995,5978 6031 3168 6031 5978,6395 8316 4120 5012 2516
